# x
2.000000000000000000e+00 6.016845703125000000e-01
2.000000000000000000e+00 7.055664062500000000e-02
2.000000000000000000e+00 4.235839843750000000e-01
2.000000000000000000e+00 9.445800781250000000e-01
2.000000000000000000e+00 9.294433593750000000e-01
2.000000000000000000e+00 6.259765625000000000e-01
2.000000000000000000e+00 6.101074218750000000e-01
2.000000000000000000e+00 2.270507812500000000e-01
2.000000000000000000e+00 3.789062500000000000e-01
2.000000000000000000e+00 5.715332031250000000e-01
2.000000000000000000e+00 7.344970703125000000e-01
2.000000000000000000e+00 4.113769531250000000e-02
2.000000000000000000e+00 4.133300781250000000e-01
2.000000000000000000e+00 8.010253906250000000e-01
2.000000000000000000e+00 9.743652343750000000e-01
2.000000000000000000e+00 4.265136718750000000e-01
2.000000000000000000e+00 9.909667968750000000e-01
2.000000000000000000e+00 8.669433593750000000e-01
2.000000000000000000e+00 9.685058593750000000e-01
2.000000000000000000e+00 9.035644531250000000e-01
2.000000000000000000e+00 3.452148437500000000e-01
2.000000000000000000e+00 8.398437500000000000e-02
2.000000000000000000e+00 4.995117187500000000e-01
2.000000000000000000e+00 5.219726562500000000e-01
2.000000000000000000e+00 6.499023437500000000e-01
2.000000000000000000e+00 2.685546875000000000e-03
2.000000000000000000e+00 5.977783203125000000e-01
2.000000000000000000e+00 6.855468750000000000e-01
2.000000000000000000e+00 2.354736328125000000e-01
2.000000000000000000e+00 7.060546875000000000e-01
2.000000000000000000e+00 1.807861328125000000e-01
2.000000000000000000e+00 4.919433593750000000e-01
2.000000000000000000e+00 4.287109375000000000e-01
2.000000000000000000e+00 9.851074218750000000e-01
2.000000000000000000e+00 3.784179687500000000e-02
2.000000000000000000e+00 3.034667968750000000e-01
2.000000000000000000e+00 8.310546875000000000e-01
2.000000000000000000e+00 7.145996093750000000e-01
2.000000000000000000e+00 6.457519531250000000e-02
2.000000000000000000e+00 2.426757812500000000e-01
2.000000000000000000e+00 5.954589843750000000e-01
2.000000000000000000e+00 2.263183593750000000e-01
2.000000000000000000e+00 8.544921875000000000e-03
2.000000000000000000e+00 4.796142578125000000e-01
2.000000000000000000e+00 6.904296875000000000e-01
2.000000000000000000e+00 5.476074218750000000e-01
2.000000000000000000e+00 5.139160156250000000e-01
2.000000000000000000e+00 4.118652343750000000e-01
2.000000000000000000e+00 9.777832031250000000e-02
2.000000000000000000e+00 2.368164062500000000e-02
2.000000000000000000e+00 4.084472656250000000e-01
2.000000000000000000e+00 8.383789062500000000e-01
2.000000000000000000e+00 3.601074218750000000e-01
2.000000000000000000e+00 8.554687500000000000e-01
2.000000000000000000e+00 3.886718750000000000e-01
2.000000000000000000e+00 6.384277343750000000e-01
2.000000000000000000e+00 8.647460937500000000e-01
2.000000000000000000e+00 3.918457031250000000e-02
2.000000000000000000e+00 2.727050781250000000e-01
2.000000000000000000e+00 8.105468750000000000e-01
2.000000000000000000e+00 6.672363281250000000e-01
2.000000000000000000e+00 1.979980468750000000e-01
2.000000000000000000e+00 3.222656250000000000e-01
2.000000000000000000e+00 8.535156250000000000e-01
2.000000000000000000e+00 8.593750000000000000e-02
2.000000000000000000e+00 9.733886718750000000e-01
2.000000000000000000e+00 8.303222656250000000e-01
2.000000000000000000e+00 8.232421875000000000e-01
2.000000000000000000e+00 2.834472656250000000e-01
2.000000000000000000e+00 7.548828125000000000e-01
2.000000000000000000e+00 4.073486328125000000e-01
2.000000000000000000e+00 7.363281250000000000e-01
2.000000000000000000e+00 7.598876953125000000e-01
2.000000000000000000e+00 3.516845703125000000e-01
2.000000000000000000e+00 8.928222656250000000e-01
2.000000000000000000e+00 6.442871093750000000e-01
2.000000000000000000e+00 8.399658203125000000e-01
2.000000000000000000e+00 9.760742187500000000e-01
2.000000000000000000e+00 6.940917968750000000e-01
2.000000000000000000e+00 9.846191406250000000e-01
2.000000000000000000e+00 1.489257812500000000e-01
2.000000000000000000e+00 2.607421875000000000e-01
2.000000000000000000e+00 6.094970703125000000e-01
2.000000000000000000e+00 7.028808593750000000e-01
2.000000000000000000e+00 4.592285156250000000e-01
2.000000000000000000e+00 7.893066406250000000e-01
2.000000000000000000e+00 1.733398437500000000e-02
2.000000000000000000e+00 1.955566406250000000e-01
2.000000000000000000e+00 2.087402343750000000e-01
2.000000000000000000e+00 3.999023437500000000e-01
2.000000000000000000e+00 4.216308593750000000e-01
2.000000000000000000e+00 4.277343750000000000e-01
2.000000000000000000e+00 3.090820312500000000e-01
2.000000000000000000e+00 6.701660156250000000e-01
2.000000000000000000e+00 4.604492187500000000e-01
2.000000000000000000e+00 8.566894531250000000e-01
2.000000000000000000e+00 9.958496093750000000e-01
2.000000000000000000e+00 8.087158203125000000e-01
2.000000000000000000e+00 3.876953125000000000e-01
2.000000000000000000e+00 7.993164062500000000e-01
2.000000000000000000e+00 4.458007812500000000e-01
2.000000000000000000e+00 5.327148437500000000e-01
2.000000000000000000e+00 5.449218750000000000e-01
2.000000000000000000e+00 8.405761718750000000e-01
2.000000000000000000e+00 3.510742187500000000e-01
2.000000000000000000e+00 3.161621093750000000e-01
2.000000000000000000e+00 4.968261718750000000e-01
2.000000000000000000e+00 6.462402343750000000e-01
2.000000000000000000e+00 5.909423828125000000e-01
2.000000000000000000e+00 5.937500000000000000e-01
2.000000000000000000e+00 6.215820312500000000e-01
2.000000000000000000e+00 7.844238281250000000e-01
2.000000000000000000e+00 1.651611328125000000e-01
2.000000000000000000e+00 1.020507812500000000e-01
2.000000000000000000e+00 7.307128906250000000e-01
2.000000000000000000e+00 8.654785156250000000e-01
2.000000000000000000e+00 4.392089843750000000e-01
2.000000000000000000e+00 2.706298828125000000e-01
2.000000000000000000e+00 6.533203125000000000e-01
2.000000000000000000e+00 3.527832031250000000e-01
2.000000000000000000e+00 1.401367187500000000e-01
2.000000000000000000e+00 9.501953125000000000e-01
2.000000000000000000e+00 2.880859375000000000e-01
2.000000000000000000e+00 7.219238281250000000e-01
2.000000000000000000e+00 7.731933593750000000e-01
2.000000000000000000e+00 6.114501953125000000e-01
2.000000000000000000e+00 1.398925781250000000e-01
2.000000000000000000e+00 2.617187500000000000e-01
2.000000000000000000e+00 5.773925781250000000e-02
2.000000000000000000e+00 7.521972656250000000e-01
2.000000000000000000e+00 9.893798828125000000e-01
2.000000000000000000e+00 8.361816406250000000e-01
2.000000000000000000e+00 6.716308593750000000e-01
2.000000000000000000e+00 1.789550781250000000e-01
2.000000000000000000e+00 7.324218750000000000e-01
2.000000000000000000e+00 3.459472656250000000e-01
2.000000000000000000e+00 7.338867187500000000e-01
2.000000000000000000e+00 1.076660156250000000e-01
2.000000000000000000e+00 5.036621093750000000e-01
2.000000000000000000e+00 1.604003906250000000e-01
2.000000000000000000e+00 5.070800781250000000e-01
2.000000000000000000e+00 2.238769531250000000e-01
2.000000000000000000e+00 9.545898437500000000e-02
2.000000000000000000e+00 5.444335937500000000e-02
2.000000000000000000e+00 7.163085937500000000e-01
2.000000000000000000e+00 6.950683593750000000e-01
2.000000000000000000e+00 8.127441406250000000e-01
2.000000000000000000e+00 4.965820312500000000e-01
2.000000000000000000e+00 2.333984375000000000e-01
2.000000000000000000e+00 7.951660156250000000e-01
2.000000000000000000e+00 5.983886718750000000e-01
2.000000000000000000e+00 8.015136718750000000e-01
2.000000000000000000e+00 2.316894531250000000e-01
2.000000000000000000e+00 4.077148437500000000e-02
2.000000000000000000e+00 7.985839843750000000e-01
2.000000000000000000e+00 9.892578125000000000e-01
2.000000000000000000e+00 2.995605468750000000e-01
2.000000000000000000e+00 4.044189453125000000e-01
2.000000000000000000e+00 5.493164062500000000e-01
2.000000000000000000e+00 3.020019531250000000e-01
2.000000000000000000e+00 4.792480468750000000e-01
2.000000000000000000e+00 1.291503906250000000e-01
2.000000000000000000e+00 8.337402343750000000e-01
2.000000000000000000e+00 9.765625000000000000e-04
2.000000000000000000e+00 5.026855468750000000e-01
2.000000000000000000e+00 1.782226562500000000e-02
2.000000000000000000e+00 6.496582031250000000e-01
2.000000000000000000e+00 7.661132812500000000e-01
2.000000000000000000e+00 6.772460937500000000e-01
2.000000000000000000e+00 3.710937500000000000e-02
2.000000000000000000e+00 7.727050781250000000e-01
2.000000000000000000e+00 5.368652343750000000e-01
2.000000000000000000e+00 1.079101562500000000e-01
2.000000000000000000e+00 5.920410156250000000e-01
2.000000000000000000e+00 3.596191406250000000e-01
2.000000000000000000e+00 7.446289062500000000e-01
2.000000000000000000e+00 6.157226562500000000e-01
2.000000000000000000e+00 9.350585937500000000e-01
2.000000000000000000e+00 9.531250000000000000e-01
2.000000000000000000e+00 6.765136718750000000e-01
2.000000000000000000e+00 1.198730468750000000e-01
2.000000000000000000e+00 9.995117187500000000e-01
2.000000000000000000e+00 6.018066406250000000e-01
2.000000000000000000e+00 8.583984375000000000e-01
2.000000000000000000e+00 5.249023437500000000e-01
2.000000000000000000e+00 1.562500000000000000e-01
2.000000000000000000e+00 3.344726562500000000e-01
2.000000000000000000e+00 6.309814453125000000e-01
2.000000000000000000e+00 3.173828125000000000e-02
2.000000000000000000e+00 4.130859375000000000e-01
2.000000000000000000e+00 3.360595703125000000e-01
2.000000000000000000e+00 3.966064453125000000e-01
2.000000000000000000e+00 8.005371093750000000e-01
2.000000000000000000e+00 1.181640625000000000e-01
2.000000000000000000e+00 7.619628906250000000e-01
2.000000000000000000e+00 6.768798828125000000e-01
2.000000000000000000e+00 4.504394531250000000e-01
2.000000000000000000e+00 5.705566406250000000e-01
2.000000000000000000e+00 2.978515625000000000e-02
2.000000000000000000e+00 2.929687500000000000e-02
2.000000000000000000e+00 8.684082031250000000e-01
2.000000000000000000e+00 9.865722656250000000e-01
2.000000000000000000e+00 9.030761718750000000e-01
2.000000000000000000e+00 5.200195312500000000e-01
2.000000000000000000e+00 3.857421875000000000e-01
2.000000000000000000e+00 2.658691406250000000e-01
2.000000000000000000e+00 7.692871093750000000e-01
2.000000000000000000e+00 5.361328125000000000e-01
2.000000000000000000e+00 6.799316406250000000e-01
2.000000000000000000e+00 7.384033203125000000e-01
2.000000000000000000e+00 8.806152343750000000e-01
2.000000000000000000e+00 5.053710937500000000e-01
2.000000000000000000e+00 6.262207031250000000e-02
2.000000000000000000e+00 9.389648437500000000e-01
2.000000000000000000e+00 1.325683593750000000e-01
2.000000000000000000e+00 7.001953125000000000e-01
2.000000000000000000e+00 1.042480468750000000e-01
2.000000000000000000e+00 5.270996093750000000e-01
2.000000000000000000e+00 8.176269531250000000e-01
2.000000000000000000e+00 5.079345703125000000e-01
2.000000000000000000e+00 1.184082031250000000e-02
2.000000000000000000e+00 3.107910156250000000e-01
2.000000000000000000e+00 7.130126953125000000e-01
2.000000000000000000e+00 7.979736328125000000e-01
2.000000000000000000e+00 8.188476562500000000e-01
2.000000000000000000e+00 1.055908203125000000e-01
2.000000000000000000e+00 5.949707031250000000e-01
2.000000000000000000e+00 1.611328125000000000e-02
2.000000000000000000e+00 1.865234375000000000e-01
2.000000000000000000e+00 7.568359375000000000e-02
2.000000000000000000e+00 9.650878906250000000e-01
2.000000000000000000e+00 6.494140625000000000e-02
2.000000000000000000e+00 3.354492187500000000e-01
2.000000000000000000e+00 7.697753906250000000e-01
2.000000000000000000e+00 8.164062500000000000e-01
2.000000000000000000e+00 8.417968750000000000e-01
2.000000000000000000e+00 4.606933593750000000e-01
2.000000000000000000e+00 2.985839843750000000e-01
2.000000000000000000e+00 1.300048828125000000e-01
2.000000000000000000e+00 6.621093750000000000e-01
2.000000000000000000e+00 9.724121093750000000e-01
2.000000000000000000e+00 3.232421875000000000e-01
2.000000000000000000e+00 5.266113281250000000e-01
2.000000000000000000e+00 1.391601562500000000e-02
2.000000000000000000e+00 4.750976562500000000e-01
2.000000000000000000e+00 7.199707031250000000e-01
2.000000000000000000e+00 3.419189453125000000e-01
2.000000000000000000e+00 4.045410156250000000e-01
2.000000000000000000e+00 9.096679687500000000e-01
2.000000000000000000e+00 3.562011718750000000e-01
2.000000000000000000e+00 5.566406250000000000e-01
2.000000000000000000e+00 1.456298828125000000e-01
2.000000000000000000e+00 6.173095703125000000e-01
2.000000000000000000e+00 5.499267578125000000e-01
2.000000000000000000e+00 2.529296875000000000e-01
2.000000000000000000e+00 6.730957031250000000e-01
2.000000000000000000e+00 7.729492187500000000e-01
2.000000000000000000e+00 7.637939453125000000e-01
2.000000000000000000e+00 5.712890625000000000e-01
2.000000000000000000e+00 6.823730468750000000e-01
2.000000000000000000e+00 9.298095703125000000e-01
2.000000000000000000e+00 4.278564453125000000e-01
2.000000000000000000e+00 8.625488281250000000e-01
2.000000000000000000e+00 5.871582031250000000e-02
2.000000000000000000e+00 5.175781250000000000e-01
2.000000000000000000e+00 2.258300781250000000e-01
2.000000000000000000e+00 7.429199218750000000e-01
2.000000000000000000e+00 4.711914062500000000e-02
2.000000000000000000e+00 8.525390625000000000e-01
2.000000000000000000e+00 2.668457031250000000e-01
2.000000000000000000e+00 6.835937500000000000e-02
2.000000000000000000e+00 2.081298828125000000e-01
2.000000000000000000e+00 3.254394531250000000e-01
2.000000000000000000e+00 2.236328125000000000e-01
2.000000000000000000e+00 7.590332031250000000e-01
2.000000000000000000e+00 4.649658203125000000e-01
2.000000000000000000e+00 5.635986328125000000e-01
2.000000000000000000e+00 3.487548828125000000e-01
2.000000000000000000e+00 3.181152343750000000e-01
2.000000000000000000e+00 6.962890625000000000e-01
2.000000000000000000e+00 5.288085937500000000e-01
2.000000000000000000e+00 3.698730468750000000e-01
2.000000000000000000e+00 7.084960937500000000e-01
2.000000000000000000e+00 4.272460937500000000e-02
2.000000000000000000e+00 5.646972656250000000e-01
2.000000000000000000e+00 9.082031250000000000e-02
2.000000000000000000e+00 3.781738281250000000e-01
2.000000000000000000e+00 5.690917968750000000e-01
2.000000000000000000e+00 9.155273437500000000e-02
2.000000000000000000e+00 3.708496093750000000e-01
2.000000000000000000e+00 1.298828125000000000e-01
2.000000000000000000e+00 4.108886718750000000e-01
2.000000000000000000e+00 9.919433593750000000e-01
2.000000000000000000e+00 4.189453125000000000e-01
2.000000000000000000e+00 7.668457031250000000e-01
2.000000000000000000e+00 1.945800781250000000e-01
2.000000000000000000e+00 6.905517578125000000e-01
2.000000000000000000e+00 9.499511718750000000e-01
2.000000000000000000e+00 8.706054687500000000e-01
2.000000000000000000e+00 5.600585937500000000e-01
2.000000000000000000e+00 1.044921875000000000e-01
2.000000000000000000e+00 7.639160156250000000e-01
2.000000000000000000e+00 8.175048828125000000e-01
2.000000000000000000e+00 4.482421875000000000e-01
2.000000000000000000e+00 4.072265625000000000e-01
2.000000000000000000e+00 2.559814453125000000e-01
2.000000000000000000e+00 6.281738281250000000e-01
2.000000000000000000e+00 7.180175781250000000e-01
2.000000000000000000e+00 9.692382812500000000e-02
2.000000000000000000e+00 9.553222656250000000e-01
2.000000000000000000e+00 4.211425781250000000e-02
2.000000000000000000e+00 7.686767578125000000e-01
2.000000000000000000e+00 8.640136718750000000e-01
2.000000000000000000e+00 2.446289062500000000e-01
2.000000000000000000e+00 8.056640625000000000e-03
2.000000000000000000e+00 6.791992187500000000e-01
2.000000000000000000e+00 4.904785156250000000e-01
2.000000000000000000e+00 9.245605468750000000e-01
2.000000000000000000e+00 3.303222656250000000e-01
2.000000000000000000e+00 1.124267578125000000e-01
2.000000000000000000e+00 5.703125000000000000e-01
2.000000000000000000e+00 9.323730468750000000e-01
2.000000000000000000e+00 1.367187500000000000e-02
2.000000000000000000e+00 1.104736328125000000e-01
2.000000000000000000e+00 2.402343750000000000e-01
2.000000000000000000e+00 7.774658203125000000e-01
2.000000000000000000e+00 6.147460937500000000e-01
2.000000000000000000e+00 8.950195312500000000e-01
2.000000000000000000e+00 1.245117187500000000e-02
2.000000000000000000e+00 9.477539062500000000e-01
2.000000000000000000e+00 3.732910156250000000e-01
2.000000000000000000e+00 4.903564453125000000e-01
2.000000000000000000e+00 5.458984375000000000e-01
2.000000000000000000e+00 1.379394531250000000e-02
2.000000000000000000e+00 6.933593750000000000e-01
2.000000000000000000e+00 1.574707031250000000e-01
2.000000000000000000e+00 9.494628906250000000e-01
2.000000000000000000e+00 1.485595703125000000e-01
2.000000000000000000e+00 6.110839843750000000e-01
2.000000000000000000e+00 7.709960937500000000e-01
2.000000000000000000e+00 7.109375000000000000e-01
2.000000000000000000e+00 6.240234375000000000e-01
2.000000000000000000e+00 3.735351562500000000e-02
2.000000000000000000e+00 5.605468750000000000e-01
2.000000000000000000e+00 1.573486328125000000e-01
2.000000000000000000e+00 2.006835937500000000e-01
2.000000000000000000e+00 6.171875000000000000e-01
2.000000000000000000e+00 2.785644531250000000e-01
2.000000000000000000e+00 7.441406250000000000e-01
2.000000000000000000e+00 2.331542968750000000e-01
2.000000000000000000e+00 6.064453125000000000e-01
2.000000000000000000e+00 8.620605468750000000e-01
2.000000000000000000e+00 1.088867187500000000e-01
2.000000000000000000e+00 3.624267578125000000e-01
2.000000000000000000e+00 1.270751953125000000e-01
2.000000000000000000e+00 3.936767578125000000e-01
2.000000000000000000e+00 9.570312500000000000e-02
2.000000000000000000e+00 1.096191406250000000e-01
2.000000000000000000e+00 4.018554687500000000e-01
2.000000000000000000e+00 2.416992187500000000e-02
2.000000000000000000e+00 2.565917968750000000e-01
2.000000000000000000e+00 1.621093750000000000e-01
2.000000000000000000e+00 9.548339843750000000e-01
2.000000000000000000e+00 5.092773437500000000e-01
2.000000000000000000e+00 1.223144531250000000e-01
2.000000000000000000e+00 4.763183593750000000e-01
2.000000000000000000e+00 2.214355468750000000e-01
2.000000000000000000e+00 4.589843750000000000e-02
2.000000000000000000e+00 9.426269531250000000e-01
2.000000000000000000e+00 7.667236328125000000e-01
2.000000000000000000e+00 7.475585937500000000e-01
2.000000000000000000e+00 2.861328125000000000e-01
2.000000000000000000e+00 4.011230468750000000e-01
2.000000000000000000e+00 4.736328125000000000e-01
2.000000000000000000e+00 6.796875000000000000e-01
2.000000000000000000e+00 9.616699218750000000e-01
2.000000000000000000e+00 3.605957031250000000e-01
2.000000000000000000e+00 3.837890625000000000e-01
2.000000000000000000e+00 6.459960937500000000e-01
2.000000000000000000e+00 4.226074218750000000e-01
2.000000000000000000e+00 5.634765625000000000e-01
2.000000000000000000e+00 5.988769531250000000e-01
2.000000000000000000e+00 9.942626953125000000e-01
2.000000000000000000e+00 6.530761718750000000e-01
2.000000000000000000e+00 4.082031250000000000e-01
2.000000000000000000e+00 7.866210937500000000e-01
2.000000000000000000e+00 9.421386718750000000e-01
2.000000000000000000e+00 3.173828125000000000e-03
2.000000000000000000e+00 6.641845703125000000e-01
2.000000000000000000e+00 9.912109375000000000e-01
2.000000000000000000e+00 3.417968750000000000e-03
2.000000000000000000e+00 7.128906250000000000e-01
2.000000000000000000e+00 6.925048828125000000e-01
2.000000000000000000e+00 3.183593750000000000e-01
2.000000000000000000e+00 9.108886718750000000e-01
2.000000000000000000e+00 6.013183593750000000e-01
2.000000000000000000e+00 3.930664062500000000e-01
2.000000000000000000e+00 4.416503906250000000e-01
2.000000000000000000e+00 7.175292968750000000e-01
2.000000000000000000e+00 3.614501953125000000e-01
2.000000000000000000e+00 1.049804687500000000e-01
2.000000000000000000e+00 1.220703125000000000e-01
2.000000000000000000e+00 3.447265625000000000e-01
2.000000000000000000e+00 3.330078125000000000e-01
2.000000000000000000e+00 2.097167968750000000e-01
2.000000000000000000e+00 7.296142578125000000e-01
2.000000000000000000e+00 7.312011718750000000e-01
2.000000000000000000e+00 3.225097656250000000e-01
2.000000000000000000e+00 7.153320312500000000e-01
2.000000000000000000e+00 8.374023437500000000e-02
2.000000000000000000e+00 4.932861328125000000e-01
2.000000000000000000e+00 5.051269531250000000e-01
2.000000000000000000e+00 4.809570312500000000e-02
2.000000000000000000e+00 8.325195312500000000e-02
2.000000000000000000e+00 4.411621093750000000e-01
2.000000000000000000e+00 8.530273437500000000e-01
2.000000000000000000e+00 3.820800781250000000e-01
2.000000000000000000e+00 9.702148437500000000e-01
2.000000000000000000e+00 2.424316406250000000e-01
2.000000000000000000e+00 2.598876953125000000e-01
2.000000000000000000e+00 8.483886718750000000e-01
2.000000000000000000e+00 1.254882812500000000e-01
2.000000000000000000e+00 2.705078125000000000e-01
2.000000000000000000e+00 3.334960937500000000e-01
2.000000000000000000e+00 2.924804687500000000e-01
2.000000000000000000e+00 3.981933593750000000e-01
2.000000000000000000e+00 8.526611328125000000e-01
2.000000000000000000e+00 4.223632812500000000e-01
2.000000000000000000e+00 1.831054687500000000e-01
2.000000000000000000e+00 7.033691406250000000e-01
2.000000000000000000e+00 9.670410156250000000e-01
2.000000000000000000e+00 5.417480468750000000e-01
2.000000000000000000e+00 3.908691406250000000e-01
2.000000000000000000e+00 6.813964843750000000e-01
2.000000000000000000e+00 9.138183593750000000e-01
2.000000000000000000e+00 6.721191406250000000e-01
2.000000000000000000e+00 3.859863281250000000e-01
2.000000000000000000e+00 1.948242187500000000e-01
2.000000000000000000e+00 1.625976562500000000e-01
2.000000000000000000e+00 4.279785156250000000e-01
2.000000000000000000e+00 6.882324218750000000e-01
2.000000000000000000e+00 2.880859375000000000e-02
2.000000000000000000e+00 7.272949218750000000e-01
2.000000000000000000e+00 3.247070312500000000e-01
2.000000000000000000e+00 9.903564453125000000e-01
2.000000000000000000e+00 9.385986328125000000e-01
2.000000000000000000e+00 7.155761718750000000e-01
2.000000000000000000e+00 6.186523437500000000e-01
2.000000000000000000e+00 2.839355468750000000e-01
2.000000000000000000e+00 1.602783203125000000e-01
2.000000000000000000e+00 1.770019531250000000e-02
2.000000000000000000e+00 9.787597656250000000e-01
2.000000000000000000e+00 4.167480468750000000e-01
2.000000000000000000e+00 5.617675781250000000e-01
2.000000000000000000e+00 8.721923828125000000e-01
2.000000000000000000e+00 7.067871093750000000e-01
2.000000000000000000e+00 1.827392578125000000e-01
2.000000000000000000e+00 8.803710937500000000e-01
2.000000000000000000e+00 5.976562500000000000e-01
2.000000000000000000e+00 1.071777343750000000e-01
2.000000000000000000e+00 5.554199218750000000e-01
2.000000000000000000e+00 3.408203125000000000e-01
2.000000000000000000e+00 7.368164062500000000e-01
2.000000000000000000e+00 6.563720703125000000e-01
2.000000000000000000e+00 5.050048828125000000e-01
2.000000000000000000e+00 3.286132812500000000e-01
2.000000000000000000e+00 3.129882812500000000e-01
2.000000000000000000e+00 3.540039062500000000e-01
2.000000000000000000e+00 9.926757812500000000e-01
2.000000000000000000e+00 5.024414062500000000e-01
2.000000000000000000e+00 7.937011718750000000e-01
2.000000000000000000e+00 8.676757812500000000e-01
2.000000000000000000e+00 1.171875000000000000e-02
2.000000000000000000e+00 8.139648437500000000e-01
2.000000000000000000e+00 3.750000000000000000e-01
2.000000000000000000e+00 3.007812500000000000e-01
2.000000000000000000e+00 1.584472656250000000e-01
2.000000000000000000e+00 9.309082031250000000e-01
2.000000000000000000e+00 3.439941406250000000e-01
2.000000000000000000e+00 1.162109375000000000e-01
2.000000000000000000e+00 2.687988281250000000e-01
2.000000000000000000e+00 9.377441406250000000e-01
2.000000000000000000e+00 5.090332031250000000e-02
2.000000000000000000e+00 4.299316406250000000e-01
2.000000000000000000e+00 7.315673828125000000e-01
2.000000000000000000e+00 8.666992187500000000e-01
2.000000000000000000e+00 4.445800781250000000e-01
2.000000000000000000e+00 8.918457031250000000e-01
2.000000000000000000e+00 5.351562500000000000e-01
2.000000000000000000e+00 8.305664062500000000e-01
2.000000000000000000e+00 9.561767578125000000e-01
2.000000000000000000e+00 1.202392578125000000e-01
2.000000000000000000e+00 2.319335937500000000e-02
2.000000000000000000e+00 4.812011718750000000e-01
2.000000000000000000e+00 5.595703125000000000e-01
2.000000000000000000e+00 6.337890625000000000e-01
2.000000000000000000e+00 1.511230468750000000e-01
2.000000000000000000e+00 8.767089843750000000e-01
2.000000000000000000e+00 7.260742187500000000e-01
2.000000000000000000e+00 9.649658203125000000e-01
